ID del juego,Géneros,Categorías
282800,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Valve Anti-Cheat enabled, Stats, Steam Leaderboards, Family Sharing"
687850,Sports,"Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Trading Cards, In-App Purchases, Family Sharing"
1218740,"Action, Free to Play, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases"
17480,Strategy,"Single-player, Family Sharing"
42680,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Steam Cloud, Valve Anti-Cheat enabled, Family Sharing"
2500,Action,"Single-player, Multi-player, Shared/Split Screen, Steam Trading Cards, Remote Play Together, Family Sharing"
15370,Strategy,"Single-player, Family Sharing"
22230,"Action, Indie, Racing, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
200710,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
211420,"Action, RPG","Single-player, Multi-player, Steam Achievements, Partial Controller Support, Family Sharing"
50650,"Action, Adventure, RPG","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
220820,"Action, Indie, Racing","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Family Sharing"
48220,"RPG, Strategy",
226720,Action,"Single-player, Multi-player, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on TV, Family Sharing"
389300,,
415270,"Casual, Free to Play, Massively Multiplayer, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Steam Turn Notifications, Includes Source SDK, Commentary available"
321960,"RPG, Strategy","Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Family Sharing"
257420,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
268420,"Adventure, Casual, Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, Steam Trading Cards, In-App Purchases, Family Sharing"
315640,,
28000,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Steam Leaderboards, Family Sharing"
372000,"Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, Steam Trading Cards, In-App Purchases, Partial Controller Support, Valve Anti-Cheat enabled"
385760,Sports,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing"
519140,"Action, Adventure, Free to Play, Indie",Single-player
874240,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, In-App Purchases, Family Sharing"
1025600,"Action, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Includes level editor, Family Sharing"
1183940,"Action, Free to Play, Strategy, Early Access","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Full controller support, In-App Purchases, Stats, Family Sharing"
707010,"Action, Indie, Massively Multiplayer, RPG, Free to Play, Early Access","Multi-player, MMO, PvP, Online PvP, In-App Purchases, Steam Cloud, Valve Anti-Cheat enabled"
240320,"Action, Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, Partial Controller Support"
250420,"Action, Adventure, Free to Play, Indie, Massively Multiplayer, RPG","Multi-player, MMO, Steam Achievements, Steam Trading Cards, Includes level editor"
270370,"Free to Play, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Stats"
291210,,
293260,"Free to Play, RPG, Strategy","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Captions available, Includes level editor"
293540,"Action, Free to Play, Indie, Massively Multiplayer, RPG","Multi-player, MMO, Steam Achievements"
215080,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG, Strategy, Free to Play","Multi-player, MMO, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases"
317780,"Action, Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG","Multi-player, MMO, Co-op, Cross-Platform Multiplayer, Steam Trading Cards, Partial Controller Support"
329790,,
349480,,
356130,,
362070,,
385770,,
386010,,
438140,,
478980,,
491950,,
562010,,
606140,,
630100,,
714070,,
368230,,
984110,,
992490,,
879160,"Action, Free to Play, Massively Multiplayer","Single-player, Multi-player, PvP, Online PvP, In-App Purchases"
1049590,,
1325860,,
1478220,,
1583720,,
1671200,,
1913730,,
1974050,,
2087030,,
2197910,,
249050,,
39500,,
950670,,
35720,,
38830,,
221430,,
251690,,
268910,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
290730,,
298260,,
238090,,
335300,,
356570,,
394310,,
434730,,
435530,,
539470,,
578310,,
447820,,
658850,,
706990,,
722960,,
379430,,
1002300,,
1220140,,
1227280,,
233860,"Action, Indie, RPG, Simulation, Strategy","Single-player, Steam Trading Cards, Steam Workshop, Includes level editor, Family Sharing"
218230,"Action, Massively Multiplayer, Free to Play","Multi-player, MMO, PvP, Online PvP, Steam Trading Cards, Steam Cloud"
232910,,
361420,,
429180,,
518030,,
969680,,
220200,,
256370,,
294160,,
351490,,
400740,"Action, Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing"
434420,,
507010,,
585690,,
589590,,
615610,,
636150,,
673750,,
1258080,,
1997040,,
6420,,
4700,,
205610,,
107400,,
273550,,
214730,,
225420,"Simulation, Strategy","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Family Sharing"
367540,,
287980,,
245620,,
400750,,
503450,"Adventure, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
557780,"Free to Play, Indie, Massively Multiplayer, Simulation","Multi-player, MMO, PvP, Online PvP, Steam Achievements, Steam Trading Cards, In-App Purchases, Commentary available, Family Sharing"
603850,Strategy,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Steam Workshop, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing"
690830,"Indie, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
797400,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
7000,"Action, Adventure","Single-player, Full controller support, Family Sharing"
398710,"Action, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing"
755800,"Massively Multiplayer, Strategy, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases"
943380,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing"
1237950,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards"
2206560,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
466940,"Action, Free to Play, Indie, Simulation","Single-player, Full controller support, Steam Workshop, In-App Purchases, Steam Cloud, Includes level editor"
814480,"Adventure, Casual, Massively Multiplayer, Simulation, Free to Play","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, In-App Purchases"
1104390,"Action, Casual, Free to Play, Indie","Multi-player, Online PvP, Cross-Platform Multiplayer"
1279610,"Free to Play, Animation & Modeling, Utilities, Video Production",
1366290,"Action, Casual, Indie, Simulation","Single-player, Steam Cloud"
489630,Strategy,"Single-player, Multi-player, PvP, Online PvP, LAN PvP, Shared/Split Screen PvP, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing"
47890,Simulation,"Single-player, Family Sharing"
234710,"Casual, Sports","Single-player, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
266840,"Simulation, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Family Sharing"
304430,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
38400,RPG,"Single-player, Steam Cloud, Family Sharing"
38410,RPG,"Single-player, Steam Cloud, Family Sharing"
442120,Simulation,"Single-player, Multi-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV"
459220,Strategy,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
845070,"Adventure, Free to Play","Single-player, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing"
673880,Strategy,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
451130,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, In-App Purchases, Valve Anti-Cheat enabled"
34900,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
24780,"Simulation, Strategy","Single-player, Family Sharing"
265770,"Action, Free to Play, Indie, Massively Multiplayer","Multi-player, Steam Achievements, Steam Leaderboards"
65790,"Action, Simulation, Strategy","Single-player, Family Sharing"
233450,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing"
220260,"Casual, Simulation","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
244160,"Simulation, Strategy","Single-player, Multi-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing"
336510,"Free to Play, Simulation, Strategy","Single-player, Multi-player, Steam Trading Cards, Steam Cloud, Family Sharing"
362620,"Indie, Simulation, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing"
367450,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
402710,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Partial Controller Support, Family Sharing"
310380,,
505040,Indie,"Single-player, Multi-player, Co-op, Online Co-op, Steam Workshop, Steam Cloud, Family Sharing"
510050,"Free to Play, Indie","Single-player, Partial Controller Support"
606800,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
619150,"Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
767560,"Action, Free to Play","Multi-player, PvP, Online PvP, Steam Trading Cards, In-App Purchases"
1062520,"Indie, RPG, Simulation, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Partial Controller Support, Family Sharing"
1138850,"Action, Adventure, Indie, Simulation","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing"
1359090,"Action, Simulation, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Stats, Steam Leaderboards, Commentary available, Family Sharing"
2098350,"Adventure, Casual, Indie, Free to Play","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Captions available"
292120,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
315880,,
364360,"Action, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Family Sharing"
503300,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
252850,"Action, Indie, Sports, Early Access","Multi-player, Online PvP, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
8000,"Action, Adventure","Single-player, Full controller support, Family Sharing"
21000,"Action, Adventure","Single-player, Multi-player, Shared/Split Screen, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
217750,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Multi-player, MMO"
238010,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Commentary available, Remote Play on Tablet, Family Sharing"
509560,"Adventure, Free to Play, Indie, Massively Multiplayer, RPG, Strategy","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Trading Cards, In-App Purchases, Stats"
337000,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
521450,Indie,"Single-player, Family Sharing"
591960,"Adventure, Free to Play, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases"
622650,"Action, Adventure, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Remote Play on TV, Family Sharing"
773330,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing"
96000,"Adventure, Casual, Indie","Single-player, Steam Trading Cards, Family Sharing"
1105420,"Massively Multiplayer, RPG, Simulation, Strategy, Free to Play","Multi-player, MMO, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases"
382850,,
2195250,"Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, In-App Purchases, Remote Play Together, HDR available"
2555320,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Family Sharing"
341800,Indie,"Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, VR Support, Steam Workshop, Stats, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
569800,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1881700,"Adventure, Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases"
1537830,"Action, Adventure, Casual, Racing, Simulation, Sports, Free to Play","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Stats"
457330,"Free to Play, Racing, Simulation, Sports, Early Access","Single-player, Multi-player, MMO, PvP, Online PvP, Steam Achievements, In-App Purchases, Partial Controller Support"
506500,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Remote Play Together, Family Sharing"
2200,Action,"Single-player, Multi-player, PvP, Online PvP, LAN PvP, Steam Cloud, Family Sharing"
2350,,
3020,Action,"Single-player, Multi-player, Steam Trading Cards, Family Sharing"
8140,"Action, Adventure","Single-player, Full controller support, Family Sharing"
41000,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing"
6120,,
46480,,
102840,,
252630,,
253230,,
277890,,
301980,,
272510,,
345820,,
348550,,
354140,,
222420,,
222440,,
222940,,
366260,Action,"Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
388750,,
250180,,
312610,,
366250,Action,"Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
408000,,
416590,,
339340,,
434050,,
437000,,
444940,,
460790,,
488860,,
502280,,
502800,,
506610,,
511680,,
541230,,
571720,,
586140,,
726360,,
731490,,
747660,,
748360,,
756530,,
571260,,
844850,,
887450,,
914690,,
922500,,
927890,,
985830,,
1004240,,
1010750,,
893180,,
794580,,
838380,,
981770,,
1111030,,
1117090,,
1133770,,
1144250,,
1146950,,
1154110,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing"
1159640,,
1168170,,
702890,,
1190110,,
1191630,,
1192610,,
1202690,,
1205960,,
1208260,,
1058450,,
1236400,,
1249780,,
1270930,,
1327080,,
1342260,,
1350650,,
1359650,,
1366810,,
1367300,,
1369630,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
1372280,,
1390740,,
1458390,,
1484720,,
1505620,,
1515230,,
1546860,"Action, Adventure, Casual, Simulation","Single-player, Steam Achievements, Family Sharing"
1609160,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
1626640,"Action, Casual, RPG, Simulation, Sports","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
1702830,"Casual, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1735420,"Adventure, Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
1748620,"Action, Adventure","Single-player, Full controller support, Family Sharing"
1770460,"Action, Adventure, Casual, Simulation","Single-player, Steam Achievements, Family Sharing"
1812070,"Action, Adventure, Casual, Simulation","Single-player, Steam Achievements, Family Sharing"
1836860,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1090630,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing"
1849000,"Action, Adventure, Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
1867280,"Action, Adventure, Casual, Simulation","Single-player, Family Sharing"
1874720,"Casual, Indie","Single-player, Steam Achievements, Family Sharing"
1498570,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing"
1960920,"Action, Adventure, Indie","Single-player, Partial Controller Support, Steam Cloud, Family Sharing"
1968840,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Family Sharing"
1985610,"Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
2097880,"Action, Adventure","Single-player, Family Sharing"
2171840,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
2194810,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
2215260,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Remote Play Together"
2050650,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, HDR available, Family Sharing"
1546990,"Action, Adventure","Single-player, Full controller support, Family Sharing"
1547000,"Action, Adventure","Single-player, Full controller support, Family Sharing"
2283460,"Action, Indie","Single-player, Steam Achievements, Family Sharing"
2287650,"Adventure, Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
1364780,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Steam Cloud, Family Sharing"
482400,"Action, Adventure","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing"
2298590,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
2458210,"Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1490890,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
1020790,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
1971870,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, In-App Purchases, Steam Cloud, Remote Play on TV, Remote Play Together, HDR available, Family Sharing"
349720,"Casual, Massively Multiplayer, Free to Play","Single-player, Multi-player, MMO, PvP, Family Sharing"
582550,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
674400,"Action, Casual, Free to Play, Indie, Strategy","Single-player, Full controller support"
1287290,Action,"Multi-player, PvP, Co-op, In-App Purchases"
236430,"Action, RPG","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
447940,"Adventure, Indie, Early Access","Single-player, Family Sharing"
484950,"Action, Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Family Sharing"
1486350,"Free to Play, Animation & Modeling, Design & Illustration",
43160,,
338340,,
550470,"Action, Adventure, Massively Multiplayer, RPG, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, In-App Purchases"
558230,,
1041320,"Massively Multiplayer, RPG, Strategy, Free to Play","Multi-player, MMO, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases, Remote Play on Phone, Remote Play on Tablet"
2466680,"Casual, Free to Play, Indie, RPG, Simulation",Single-player
205950,Action,"Single-player, Full controller support, Remote Play on TV, Family Sharing"
329070,"Action, Indie, Simulation, Strategy, Early Access","Multi-player, PvP, Online PvP, Full controller support, Family Sharing"
347720,"Action, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
410110,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing"
622220,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
746920,"Casual, Free to Play, Indie","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Leaderboards"
765410,"Action, Indie","Multi-player, PvP, Online PvP, Steam Achievements, Stats, Family Sharing"
785890,"Casual, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on TV, Family Sharing"
1092710,"Adventure, Indie, Strategy",Single-player
1092720,"Adventure, Indie, Strategy",Single-player
1101260,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
536990,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards"
1275350,"Action, Casual, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases"
1291340,"Casual, Indie, Simulation","Single-player, Full controller support, Family Sharing"
2231380,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Partial Controller Support"
2313250,"Casual, Indie, Free to Play","Single-player, Steam Achievements, Full controller support, Steam Cloud"
394690,"Action, Adventure, Casual, Indie, Massively Multiplayer, Racing, Early Access","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Valve Anti-Cheat enabled, Stats, Steam Leaderboards, Family Sharing"
406150,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
407250,,
527440,"Free to Play, Indie",Single-player
541180,,
612880,Action,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing"
665360,"Casual, Indie, RPG, Simulation","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Trading Cards, In-App Purchases, Partial Controller Support, Steam Leaderboards, Family Sharing"
688500,"Action, Free to Play, Indie, Strategy, Early Access","Multi-player, PvP, Online PvP, Co-op, Online Co-op, In-App Purchases"
721310,,
790790,"Casual, Free to Play, Indie",Single-player
1190340,"Action, Casual, Massively Multiplayer, Free to Play, Early Access","Multi-player, PvP, Online PvP, Family Sharing"
1158940,"Action, Adventure, Casual, Indie","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
596240,"Violent, Gore, Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
1170970,"Casual, Free to Play, Massively Multiplayer, Racing, Simulation","Single-player, Multi-player, Steam Achievements, In-App Purchases, Stats, Includes level editor"
647830,Action,"Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
50,Action,"Single-player, Multi-player, Valve Anti-Cheat enabled, Remote Play Together, Family Sharing"
416290,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
536040,"Action, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
743640,"Action, Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing"
339000,"Action, Casual, Indie","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud"
715510,,
805870,,
850050,,
853210,,
1366800,,
1549180,,
383270,,
253490,,
1934780,,
212160,,
261030,,
482920,"Adventure, Casual, Indie, Massively Multiplayer, RPG, Strategy, Free to Play","Single-player, Multi-player, MMO, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases"
536220,,
623920,,
1360000,,
