ID del juego,Géneros,Categorías
310360,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud"
311340,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing"
312720,"Casual, Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Steam Turn Notifications, Family Sharing"
313740,Indie,"Single-player, Steam Trading Cards, Family Sharing"
314830,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
255070,"Action, Adventure, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
315810,Adventure,"Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
316790,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Commentary available, Remote Play on TV, Remote Play Together, Family Sharing"
229810,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing"
322290,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
258520,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
400430,"Adventure, Indie","Single-player, Downloadable Content, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
323320,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
258970,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
221540,"Indie, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Remote Play on TV, Remote Play Together, Family Sharing"
312860,,Family Sharing
305050,"Action, Adventure, Indie","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
289130,"RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Family Sharing"
329440,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing"
329490,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing"
330830,Adventure,"Single-player, Steam Achievements, Full controller support, Remote Play on TV, Family Sharing"
214610,"Adventure, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing"
333220,Indie,"Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing"
234630,"Racing, Simulation, Sports","Single-player, Multi-player, Steam Achievements, VR Supported, Steam Trading Cards, VR Support, Partial Controller Support, Steam Leaderboards, Family Sharing"
333600,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
333980,"Action, Adventure, Casual, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
334300,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
339400,"Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
304650,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
242680,"Action, Indie, RPG","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
340770,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing"
341510,"Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
347620,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
347830,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
353270,"RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
354160,Racing,"Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing"
355050,"Action, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
350080,Action,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
345180,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing"
359310,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
359870,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
236450,Action,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing"
360740,"Action, Adventure, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
362660,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
369990,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Family Sharing"
351710,"RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
269670,"Action, Adventure, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing"
373930,Strategy,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on TV, Family Sharing"
247080,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
380690,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
385800,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
290340,"Adventure, Indie, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Valve Anti-Cheat enabled, Remote Play on TV, Family Sharing"
387290,Action,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Stats, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
387340,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
340170,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
292910,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Commentary available, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
310490,"Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
404540,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
351970,RPG,"Um jogador, Multijogador, Tela dividida/compartilhada, Conquistas Steam, Compat. total com controle, Cartas Colecionáveis Steam, Nuvem Steam, Remote Play no celular, Remote Play no tablet, Remote Play na TV, Remote Play Together, Compartilhamento de biblioteca"
412830,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
420270,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
368500,"Action, Adventure","Single-player, In-App Purchases, Partial Controller Support, Family Sharing"
421060,"Action, Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
422810,"Action, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
434650,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
264240,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
372360,RPG,"Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
449220,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
455400,Action,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing"
485510,"Action, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
445310,"RPG, Strategy","Single-player, Multi-player, Partial Controller Support, Family Sharing"
512900,"Action, Adventure, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Shared/Split Screen PvP, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
524580,"Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
460920,"Action, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Trading Cards, In-App Purchases, Partial Controller Support, Family Sharing"
429660,"Action, RPG","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
614570,Action,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing"
427290,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
714020,"Adventure, Free to Play, Indie, RPG, Early Access","Multi-player, PvP, Online PvP, Steam Achievements, In-App Purchases"
607890,"Action, Adventure, Casual, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing"
626690,"Action, RPG","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Tablet, Family Sharing"
774511,"Action, RPG, Strategy","Single-player, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
632350,RPG,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
838350,"Adventure, Casual, Indie, RPG, Strategy, Early Access","Single-player, Remote Play on Tablet, Family Sharing"
840260,"Action, Adventure, Casual, Free to Play, Indie, Massively Multiplayer, Racing, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Remote Play on Phone, Remote Play on Tablet"
809890,"Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing"
934780,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
960690,"Action, Adventure, Indie, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
738540,RPG,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
1057090,Action,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, HDR available, Family Sharing"
1097420,"Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1097430,"RPG, Simulation, Sports, Strategy, Free to Play, Early Access","Single-player, Multi-player, MMO, In-App Purchases"
1162520,"Casual, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
960170,"Action, Casual, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
1262240,"Action, Casual, Strategy","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support"
1282940,,
1468810,"Action, Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing"
1787090,Utilities,"Steam Achievements, Steam Workshop, Steam Cloud"
115320,"Action, Adventure","Single-player, Steam Achievements, Steam Cloud, Stats, Steam Leaderboards, Family Sharing"
217980,,
241600,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
967130,"Animation & Modeling, Design & Illustration, Utilities","Single-player, Steam Cloud, Includes level editor"
588440,"Action, Casual, Indie, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing"
92,Indie,"Single-player, Family Sharing"
359320,"Action, Adventure, Massively Multiplayer, RPG, Simulation, Strategy","Single-player, Multi-player, MMO, Co-op, VR Supported, VR Support, In-App Purchases, Partial Controller Support, Remote Play on Tablet, Family Sharing"
1456200,"Action, Indie, Massively Multiplayer, Racing, Simulation","Multi-player, MMO, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
297130,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Remote Play on TV, Family Sharing"
421670,"Free to Play, Indie, RPG, Simulation","Single-player, Steam Achievements"
438480,"Action, Adventure, Casual, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1280,"Action, Simulation","Multi-player, PvP, Online PvP, Mods, Includes level editor"
17430,"Action, Racing","Single-player, Multi-player, Partial Controller Support, Family Sharing"
24870,Racing,"Single-player, Multi-player, Partial Controller Support, Family Sharing"
564310,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Workshop, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play Together, Family Sharing"
31270,"Action, Adventure, Casual","Single-player, Family Sharing"
39190,RPG,"Single-player, Family Sharing"
40300,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
262690,"Casual, Indie, Racing","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
233290,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
447020,Simulation,"Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
559460,,
2167580,"Action, Adventure, Massively Multiplayer, RPG, Strategy, Free to Play","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases, Partial Controller Support"
242720,"Action, Free to Play, Indie","Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Captions available"
204060,"Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
252110,"Action, Indie, Simulation","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
388880,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on TV, Family Sharing"
396750,"Action, Indie","Single-player, Steam Achievements, Full controller support, VR Supported, Steam Trading Cards, Steam Cloud, Family Sharing"
557600,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
590380,"Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
653530,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing"
683320,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
736220,"Action, Indie, Massively Multiplayer, Strategy","Multi-player, PvP, Online PvP, Steam Workshop, Partial Controller Support"
751820,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Remote Play Together, Family Sharing"
34270,"Action, Adventure, Casual, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Full controller support, VR Supported, Steam Trading Cards, Steam Workshop, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
492230,Strategy,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
718670,"Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing"
895870,"Action, Indie, Simulation","Single-player, Steam Achievements, Full controller support, VR Supported, Family Sharing"
779340,"Action, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
1296830,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1364020,"Action, Early Access","Multi-player, PvP, Online PvP, Full controller support, Family Sharing"
680420,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
222730,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
224060,,
239350,Indie,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
249630,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Workshop, Partial Controller Support, Includes level editor, Family Sharing"
250050,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
252410,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
270850,Simulation,"Single-player, Family Sharing"
293780,"Action, Indie, RPG","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing"
322190,"Action, Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
330020,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Stats, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
274270,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
382490,"Action, Free to Play, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Remote Play Together"
396710,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
405310,"Action, Adventure","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
421040,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
435400,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing"
437570,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Family Sharing"
365590,"Action, Adventure, RPG","Single-player, Multi-player, Co-op, Steam Trading Cards, In-App Purchases"
449680,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
448070,"Action, Casual, Indie, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Family Sharing"
461950,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
462930,"Casual, Free to Play, Indie, Simulation, Strategy, Early Access","Single-player, In-App Purchases"
474750,"Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
269710,"Action, Casual, Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
489220,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing"
490220,"Free to Play, Indie, Simulation, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, In-App Purchases"
496300,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
498660,"Casual, Indie, Sports","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
503820,"Adventure, Indie","Single-player, Steam Trading Cards, Family Sharing"
524910,Casual,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Includes level editor, Family Sharing"
535760,"Adventure, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing"
536930,"Free to Play, RPG","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Family Sharing"
543260,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play on TV, Family Sharing"
547960,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
550010,"Action, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing"
571310,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
580200,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Remote Play on TV, Family Sharing"
583470,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on TV, Family Sharing"
588690,"Casual, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
351940,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Family Sharing"
602070,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
606490,"Casual, Indie, Racing, Simulation, Sports","Single-player, Family Sharing"
638110,"Casual, Free to Play, Simulation","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Tracked Controller Support, VR Supported, Partial Controller Support"
652980,"Casual, Free to Play, Indie, Simulation","Single-player, Steam Achievements, Steam Leaderboards"
685400,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
701160,"Adventure, Indie, Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
717640,"Casual, Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Family Sharing"
760060,"RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, Family Sharing"
774361,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing"
488790,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet"
