ID del juego,Géneros,Categorías
352550,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
504390,Indie,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
514310,Casual,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing"
542240,"Nudity, Violent, Action, Indie, Early Access","Single-player, Multi-player, Shared/Split Screen, Partial Controller Support, Remote Play Together, Family Sharing"
542930,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
549100,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
337340,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
551730,Action,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
552410,"Action, Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Stats, Family Sharing"
552620,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on TV, Family Sharing"
555260,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
555280,"Action, Casual, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing"
559610,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing"
570770,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
571530,"Action, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
576770,"Adventure, Casual, Indie, RPG, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
577000,"Action, Indie, RPG, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Full controller support, Remote Play Together, Family Sharing"
597120,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
602930,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
610310,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
618610,,"Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing"
619340,"Adventure, Casual, Indie, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Steam Cloud, Commentary available, Family Sharing"
512020,"Action, Adventure, Casual, Indie, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Remote Play Together, Family Sharing"
549240,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
234270,"Adventure, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing"
629540,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards"
639450,"Action, Casual, Indie","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play Together, Family Sharing"
392110,Strategy,"Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing"
644200,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
649580,"Sexual Content, Nudity, Adventure, Simulation","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing"
650760,"Adventure, RPG, Strategy","Single-player, Steam Cloud, Commentary available, Family Sharing"
656200,"Indie, Simulation, Sports, Strategy, Early Access","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing"
676090,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
684300,"Action, Casual, Indie","Multi-player, PvP, Online PvP, Partial Controller Support, Family Sharing"
689070,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
716340,"Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
741260,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
587620,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
787480,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
793460,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Captions available, Steam Cloud, Family Sharing"
825630,Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
560130,RPG,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing"
836640,Indie,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
849740,"Indie, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Family Sharing"
882790,RPG,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
899970,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
907270,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
912370,"Casual, Indie, Sports","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Trading Cards, Stats, Family Sharing"
640820,"Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Family Sharing"
933300,RPG,"Single-player, Steam Achievements, Steam Cloud, Family Sharing"
392160,"Action, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing"
952860,"Adventure, RPG, Strategy","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing"
994730,"Indie, RPG, Strategy","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
1000080,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing"
1089630,"Adventure, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing"
1108320,"Adventure, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
1128920,"Action, Adventure, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
1182620,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing"
1189490,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Workshop, Steam Workshop, Steam Cloud, Family Sharing"
1189630,"Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1305300,"Action, Adventure, Indie","Single-player, Family Sharing"
1235140,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing"
1342330,"Casual, Indie, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Steam Achievements, Steam Cloud, Family Sharing"
1348180,RPG,"Single-player, Steam Cloud, Family Sharing"
1424720,"Adventure, Indie","Single-player, Family Sharing"
1559390,RPG,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing"
1582890,"Casual, Indie","Single-player, Steam Achievements"
1585570,"Casual, Indie, RPG, Simulation","Single-player, Steam Cloud, Family Sharing"
1831250,,
1846330,Adventure,"Single-player, Steam Cloud, Family Sharing"
1948980,"Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Family Sharing"
1973710,"Adventure, RPG, Free to Play","Single-player, Steam Achievements, In-App Purchases, Partial Controller Support"
2055050,"Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Cloud, Remote Play Together, Family Sharing"
529340,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing"
2157680,"Adventure, Indie","Single-player, Family Sharing"
2173800,"Casual, Indie, Simulation","Single-player, Steam Achievements, Family Sharing"
2192620,Adventure,"Single-player, Full controller support, Family Sharing"
2261240,Adventure,"Single-player, Steam Cloud, Family Sharing"
2311260,,"Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing"
2340650,"Adventure, RPG, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing"
2474940,"Adventure, Simulation","Single-player, Steam Cloud, Family Sharing"
2510890,"Adventure, Indie","Single-player, Family Sharing"
32450,Adventure,"Single-player, Multi-player, Shared/Split Screen, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing"
1659420,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing"
427920,,
663090,"Free to Play, Massively Multiplayer, RPG","Multi-player, MMO, PvP, Online PvP, Steam Trading Cards, In-App Purchases"
678800,"Action, Free to Play, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, In-App Purchases, Steam Leaderboards"
2107670,"Action, Free to Play, Early Access","Multi-player, PvP, Online PvP, In-App Purchases, Partial Controller Support"
2353760,"Action, Adventure, Casual, Indie, Simulation, Strategy, Free to Play","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Remote Play Together"
246840,"Action, Adventure, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
248330,"Action, Indie, Racing","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Leaderboards, Family Sharing"
303720,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing"
310700,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing"
251530,"Action, Strategy","Single-player, Family Sharing"
294750,"Action, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing"
298180,"Action, Adventure, Indie, RPG","Single-player, Family Sharing"
457520,"Action, Casual, Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Stats, Steam Leaderboards, Remote Play Together, Family Sharing"
531510,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing"
546410,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing"
658550,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
779640,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
844930,"Adventure, Casual, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing"
865090,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing"
893030,"Action, Casual, Indie, Racing","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing"
