ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Multiplayer,Cantidad de descargas,Precio
1182110,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Family Sharing",,0.0,162,1999
1287530,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,39,2499
840390,"Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,1.0,1,3999
1336180,"Simulation, Strategy","Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing",,0.0,9,1999
1380910,"Indie, RPG, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on TV, Family Sharing",,0.0,45,2999
1471040,Simulation,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,5,2499
1489970,"Simulation, Strategy","Single-player, Steam Achievements, Steam Workshop, Family Sharing",,0.0,73,2249
1492360,"Casual, Indie, Simulation, Strategy","Single-player, Steam Workshop, Steam Cloud, Family Sharing",,0.0,6,1499
1511460,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Captions available, Steam Workshop, Steam Cloud, Family Sharing",,0.0,60,2499
1527950,"Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,1.0,2242,3499
1538570,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",,0.0,50,1999
1614550,"Action, Adventure, Casual, Indie, Simulation, Strategy, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Workshop, Steam Cloud, Includes Source SDK, Family Sharing",,1.0,100,1999
1620290,"Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,7,2499
1644320,"Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,1.0,337,4999
1649080,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,544,2999
1700870,"Simulation, Strategy, Early Access","Single-player, Steam Cloud, Family Sharing",,0.0,232,2999
1937500,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,186,1999
1981570,Strategy,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",,0.0,64,2599
2198510,"Indie, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,371,2399
2244130,"Adventure, Casual, Indie, Simulation, Strategy, Early Access","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,244,1999
2370310,"Indie, RPG, Simulation, Strategy, Early Access","Single-player, Steam Cloud, Family Sharing",,0.0,0,2499
1937780,"Action, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Family Sharing",,1.0,523,3999
1286880,"Action, Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing",,0.0,23,1499
2170420,"Action, Early Access","Multi-player, PvP, Online PvP, Family Sharing",,1.0,0,
2422090,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,52,399
7200,Racing,"Single-player, Multi-player, Includes level editor, Family Sharing",,1.0,141,2999
253690,"Action, Adventure, Casual, Indie","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,1,199
240460,,,,,3,4999
664430,"Simulation, Sports","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,4,0
790740,"Adventure, Casual, Indie","Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Family Sharing",,1.0,15,599
1444480,"Simulation, Early Access","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,104,1999
1708520,"Simulation, Strategy","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,327,5499
1967510,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,15,1299
418110,"Casual, Free to Play, Indie, Strategy, Early Access","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Family Sharing",,1.0,1,0
294730,"Casual, Simulation, Strategy","Single-player, Family Sharing",,0.0,5,699
454180,"Action, Adventure, Casual, Indie, Racing, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,1.0,0,299
542780,"Free to Play, Indie, Racing, Sports",Single-player,,0.0,0,0
728730,"Casual, Free to Play, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud, Steam Leaderboards",,0.0,60,0
1146940,"Action, Adventure, Casual, Indie, Massively Multiplayer, RPG","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing",,1.0,0,499
213120,,,,,16,4999
328060,"Action, Adventure, Casual, Free to Play, Racing","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Family Sharing",,1.0,0,0
343630,"Action, Casual, Free to Play, Strategy","Multi-player, Co-op",,1.0,0,0
380770,,,,,0,0
385380,"Action, Adventure, Indie, RPG, Early Access","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,1.0,13,1499
433280,Strategy,"Single-player, Steam Trading Cards, Family Sharing",,0.0,27,999
440740,"Action, Casual, Free to Play, Indie, Strategy","Single-player, Steam Achievements, Steam Leaderboards",,0.0,0,0
464080,Adventure,"Single-player, Steam Trading Cards, Family Sharing",,0.0,0,999
467760,"Action, Casual, Strategy","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Includes level editor, Remote Play Together, Family Sharing",,1.0,2,799
492800,Free to Play,"Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Family Sharing",,0.0,0,0
438490,"Action, RPG","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing",,1.0,33,4999
553310,"Action, Indie, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,39,1999
556180,Strategy,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases, Family Sharing",,1.0,11,699
609940,"Casual, Free to Play, Massively Multiplayer, Strategy","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases",,1.0,2,0
551170,"Adventure, RPG, Strategy","Multi-player, MMO, Steam Achievements, Steam Trading Cards, In-App Purchases",,1.0,303,0
1158980,"Adventure, Casual, Free to Play, Indie, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Stats, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet",,1.0,25,0
1222800,"Adventure, RPG, Free to Play","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, In-App Purchases, Steam Cloud",,1.0,188,0
1316230,"Action, Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Stats, Family Sharing",,1.0,34,1599
1592110,"Action, Adventure, Casual, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, HDR available, Family Sharing",,1.0,34,1799
462110,"Casual, Indie, Simulation, Sports, Strategy","Single-player, Multi-player, Steam Trading Cards, Family Sharing",,1.0,0,49
485500,"Action, Indie","Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,999
1239300,"Action, Adventure, Indie","Multi-player, Steam Achievements, Partial Controller Support, Steam Cloud",,1.0,25,0
1509820,"Adventure, Casual, Free to Play, Indie",Single-player,,0.0,0,0
6370,"Action, Free to Play, Massively Multiplayer","Single-player, Multi-player, MMO",,1.0,2,0
208030,,,,,0,0
215870,"Free to Play, Massively Multiplayer","Multi-player, Steam Cloud",,1.0,0,0
389430,"Action, Adventure, Free to Play, Massively Multiplayer, RPG","Single-player, Multi-player, MMO, Steam Trading Cards, In-App Purchases",,1.0,1319,0
434530,"Casual, Indie, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,0,499
514460,"Action, Indie, Racing","Single-player, Multi-player, PvP, Online PvP, Steam Trading Cards, Partial Controller Support, Family Sharing",,1.0,0,99
557190,"Action, Adventure, Casual, Indie, Strategy","Single-player, Steam Trading Cards, Family Sharing",,0.0,0,499
645690,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,399
579180,"Action, RPG","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,57,3999
888790,"Adventure, Casual, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,9,2999
1021770,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Trading Cards, Partial Controller Support, Remote Play Together, Family Sharing",,1.0,12,149
1230140,"Adventure, Casual","Single-player, Steam Trading Cards, Family Sharing",,0.0,28,2099
1265240,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,0
1345740,"Adventure, Casual, Simulation","Single-player, Family Sharing",,0.0,1,899
1367550,Strategy,"Single-player, Steam Achievements, Steam Cloud, Remote Play on Tablet, Family Sharing",,0.0,161,1999
872410,Simulation,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,716,5999
1567800,Adventure,"Single-player, Family Sharing",,0.0,7,1999
1732330,"Action, RPG","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,4,2199
1879330,"Action, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,1.0,38,3999
1811950,RPG,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,8,4999
2113920,RPG,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,26,5999
427950,"Action, Adventure, Indie, RPG, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",,0.0,0,999
1942660,"Simulation, Sports","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, In-App Purchases, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing",,1.0,650,5999
339600,"Free to Play, Massively Multiplayer, Strategy","Multi-player, MMO, Cross-Platform Multiplayer, Steam Achievements",,1.0,305,0
511090,"Indie, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,0,299
934430,,,,,1,0
1283970,"Animation & Modeling, Design & Illustration, Education, Software Training, Utilities","Steam Workshop, Includes level editor",,0.0,4988,399
1737340,"Action, Adventure, Casual, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Family Sharing",,0.0,19,499
1230170,Simulation,Single-player,,0.0,12,0
1269370,"Action, Indie, Early Access","Single-player, Partial Controller Support, Family Sharing",,0.0,63,1299
814540,"Adventure, Indie, RPG","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,54,499
201830,Adventure,"Single-player, Steam Achievements, Partial Controller Support, Family Sharing",,0.0,3,0
613270,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Captions available, Family Sharing",,0.0,0,499
790750,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Tracked Controller Support, VR Only, Steam Leaderboards",,1.0,0,0
338000,"Action, Free to Play, Indie","Single-player, Full controller support",,0.0,0,0
570380,"Violent, Indie, RPG","Single-player, Partial Controller Support, Family Sharing",,0.0,0,0
672730,"Free to Play, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Includes level editor",,0.0,0,0
689400,"Casual, Free to Play, Indie","Single-player, Steam Achievements",,0.0,0,0
735850,"Casual, Free to Play, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases",,0.0,206,0
523740,"Action, Free to Play, Indie, Massively Multiplayer, Strategy","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards",,1.0,1,0
1275640,"Casual, Free to Play, Indie","Single-player, Steam Achievements, Steam Cloud",,0.0,28,0
334030,"Free to Play, Indie, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards",,1.0,0,0
343270,"Adventure, Indie","Single-player, Multi-player, Cross-Platform Multiplayer, Steam Trading Cards, Partial Controller Support, Family Sharing",,1.0,0,99
247370,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,1,999
397690,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support, Steam Leaderboards, Family Sharing",,0.0,0,499
464780,"Adventure, Free to Play",Single-player,,0.0,0,0
488660,"Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,999
508410,"Action, Indie, RPG","Single-player, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,0,499
572890,,,,,36,1299
999020,"Action, RPG","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '25 Feb, 2020'}",1.0,35,2999
1016790,,,,,6,1999
1034910,Action,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,2,999
1601740,,,,,2,1339
1787820,,,,,1,59
251450,,,,,2,0
679740,,,,,0,59
746910,,,,,1,0
407060,,,,,0,0
549090,,,,,1,0
585860,,,,,0,0
470260,,,,,2,1999
618690,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Leaderboards, Family Sharing",,0.0,0,599
689580,"Software Training, Utilities","VR Only, Steam Cloud",,0.0,31,0
868020,Adventure,"Single-player, Tracked Controller Support, VR Only",,0.0,2,0
741820,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Tracked Controller Support, VR Supported, Partial Controller Support, Family Sharing",,1.0,0,1999
927270,"Action, Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Captions available, Family Sharing",,0.0,1,1199
265690,"Adventure, Indie",Single-player,,0.0,7,0
1039880,"Action, RPG","Single-player, Tracked Controller Support, VR Only, Family Sharing",,0.0,23,2499
1051200,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,0.0,4,2999
1205520,"Adventure, Casual","Single-player, Steam Achievements, Full controller support, Family Sharing","{'coming_soon': False, 'date': '14 Nov, 2022'}",0.0,130,1999
1256230,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Cloud, Family Sharing",,0.0,3,1299
235780,"Action, Adventure",Single-player,,0.0,3,0
388620,"Adventure, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing",,0.0,1,499
846770,"Action, Adventure, Indie, RPG, Simulation","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,160,1999
1910780,"Action, Casual, Free to Play, Indie, RPG","Single-player, Steam Achievements, Full controller support, In-App Purchases, Steam Cloud",,0.0,4,
293010,,,,,0,1999
413710,"Action, Adventure, Indie, RPG, Strategy","Single-player, Multi-player, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",,1.0,5,1999
239660,"Action, Free to Play","Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Family Sharing",,1.0,0,0
321480,"Casual, Free to Play, Indie, Strategy",Single-player,,0.0,3,0
361630,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support",,0.0,0,0
33570,"RPG, Simulation, Strategy","Single-player, Family Sharing",,0.0,42,499
216090,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,3,999
327640,"Free to Play, Indie, Strategy, Early Access","Single-player, Steam Achievements",,0.0,1,0
266410,"Massively Multiplayer, Racing, Simulation, Sports","Single-player, Multi-player, MMO, PvP, Online PvP, VR Support, Partial Controller Support, Family Sharing",,1.0,203,999
349730,"Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Steam Workshop, Includes level editor, Remote Play Together, Family Sharing",,1.0,3,2499
390870,Action,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing",,1.0,0,699
398840,"Action, Free to Play, Simulation, Strategy","Single-player, Multi-player",,1.0,0,0
399660,,,,,0,0
445190,"Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,51,2999
516110,"Adventure, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '28 Feb, 2019'}",1.0,1,1499
530320,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing",,0.0,7,1999
546430,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,10,1599
555880,"Action, Indie, RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Tracked Controller Support, VR Only, Steam Cloud, Family Sharing",,1.0,2,2999
579720,"Action, Adventure, Casual, Indie, Simulation","Single-player, Tracked Controller Support, VR Supported, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,1,399
585080,"Adventure, Simulation, Sports","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,1.0,1,1999
615120,"Action, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Leaderboards, Family Sharing",,0.0,7,1999
622890,"Action, Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,1,99
631770,"Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,0.0,0,299
636070,"Action, Adventure, Indie","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing",,0.0,1,799
666100,"Action, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Family Sharing",,0.0,2,1999
718650,"Indie, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Includes level editor, Family Sharing",,1.0,23,399
842150,"Casual, Free to Play, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases, Stats",,0.0,40,0
846030,"Action, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,43,999
858260,"Action, Adventure, Indie","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,4,2499
873940,"Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,26,0
885000,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Tracked Controller Support, VR Only, In-App Purchases, Steam Cloud, Steam Leaderboards, Includes level editor, Family Sharing",,1.0,25,2499
916100,"Action, Indie","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Tracked Controller Support, VR Only, Steam Cloud, Steam Leaderboards, Family Sharing",,1.0,0,1699
938560,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '21 Aug, 2020'}",0.0,6,1499
998740,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,90,599
1069030,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,3,1999
1101120,"Action, Simulation, Early Access","Single-player, Steam Achievements, Family Sharing",,0.0,70,1999
1103860,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, VR Only, Family Sharing",,1.0,2,2499
1142080,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",,0.0,5,999
1290330,"Action, Casual, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,64,399
1301930,"Action, Casual, Simulation","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Tracked Controller Support, VR Only, Steam Cloud, Remote Play Together, Family Sharing",,1.0,0,1999
1433860,"Adventure, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",,0.0,2,374
1549850,"Indie, Simulation, Sports, Early Access","Single-player, Tracked Controller Support, VR Only, Steam Cloud, Family Sharing",,0.0,0,1999
1662210,"Indie, Simulation, Strategy, Early Access","Single-player, Family Sharing",,0.0,37,2999
1736550,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing",,0.0,0,1999
1843760,"Casual, Strategy","Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': 'Jan 28, 2022'}",0.0,270,1499
1859290,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",,0.0,7,1999
1906020,"Action, Casual, Indie, Simulation","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Family Sharing",,0.0,3,1999
2066020,"Action, Indie, RPG, Early Access","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",,0.0,2159,699
2328750,"Action, Adventure, Casual, Simulation","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing",,1.0,163,1049
1194810,"Action, Strategy","Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Family Sharing",,1.0,19,1999
2287220,"Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,1577,5499
2499470,"Casual, Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,92,1799
2529170,"Casual, Indie, RPG, Simulation, Early Access","Single-player, Family Sharing",,0.0,66,1199
2477340,"Adventure, Racing, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,0.0,449,3999
1351240,Simulation,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,0.0,277,2999
244050,"Free to Play, Simulation","Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support, Stats",,1.0,14,0
324140,"Action, Casual","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play Together, Family Sharing",,1.0,1,999
420000,Simulation,"Single-player, Family Sharing",,0.0,98,999
477130,Indie,"Single-player, VR Only",,0.0,0,0
1594940,"Adventure, Casual, Indie, RPG, Simulation, Early Access","Single-player, Full controller support, Family Sharing",,0.0,24,1599
1883260,"Action, Casual, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,0.0,5,1499
214630,,,,,1,0
214640,,,,,0,0
397080,,,,,0,
503620,"Action, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",,0.0,3,999
811890,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Cloud, Family Sharing",,0.0,6,899
1250870,"Adventure, Free to Play, Indie","Single-player, Steam Achievements",,0.0,0,0
2075720,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Family Sharing",,0.0,40,1499
1294810,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, HDR available, Family Sharing","{'coming_soon': False, 'date': '1 May, 2023'}",1.0,52,6999
3800,Action,"Single-player, Steam Trading Cards, Family Sharing",,0.0,0,999
9740,Adventure,"Single-player, Family Sharing",,0.0,0,0
13230,Action,"Single-player, Multi-player, Steam Trading Cards, Family Sharing",,1.0,54,0
11900,,,,,0,999
21300,"Indie, Casual","Single-player, Steam Achievements, Family Sharing",,0.0,1,499
20710,"Action, Indie, Strategy","Single-player, Steam Achievements, Family Sharing",,0.0,0,799
18500,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing",,0.0,85,999
15400,"Strategy, Indie","Single-player, Steam Achievements, Family Sharing",,0.0,2,799
23120,,,,,0,0
25700,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing",,1.0,0,499
40420,"Casual, Indie","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Includes level editor, Remote Play Together, Family Sharing",,1.0,0,499
